Frame,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
17760,0.003051874,-0.12643461,-0.080579628,0.002270427,-0.182662072,-0.116256508,0.00148898,-0.238889533,-0.151933388,0.019833588,-0.250081844,-0.177453696,0.167283841,-0.442967787,-0.059901737,0.559822773,-0.726137159,0.159058554,0.632767893,0.036162128,0.089717523,0.476103415,-0.06206027,-0.038030284,1.048713083,-0.588862846,0.644595249,3.548967775,2.227477231,-0.874953489,0.397339032,-0.064205405,-0.124856642,0.922462807,0.628142559,-0.411853668,2.341850015,0.286340591,-0.519571829,0.636712168,2.478839612,0.117611248,-0.247377326,0.05422921,0.042112833,-0.321214772,-0.605487855,-0.106733172,-0.032890491,0.060581433,0.003007043,-0.032325941,0.06074868,0.002964674,0.277622485,-0.154822048,0.023238662,0.307690549,-0.284540611,0.003742026,0.079770254,-0.029392921,-0.122030539,0.076758962,-0.028517277,-0.122042469
17761,0.048553968,0.145207245,0.043959834,0.070625032,0.210317053,0.063747565,0.092696097,0.275426862,0.083535295,0.127417442,0.36095365,0.099914156,-0.063545067,0.0347749,0.070654462,-0.30931996,-0.488601544,0.023499978,0.245249628,0.22263538,0.060402115,0.209122059,-0.290400118,-0.327099117,0.543733213,-0.853739084,0.263404279,3.09827116,3.340757498,-0.043310345,0.192899456,0.074516825,-0.06006625,0.23273702,0.015214298,-0.505817426,2.429487829,1.45097101,-0.426575733,-0.262213035,2.143252632,0.257479246,-0.396361077,0.225906494,0.207280031,-0.804792184,0.131922027,0.136259623,0.139344027,0.455751608,0.142225109,0.140644766,0.45912624,0.142196705,0.290751534,0.364072362,0.062717984,0.156521515,0.484562263,0.112472001,0.037773068,0.372691866,0.080844576,0.034768186,0.373658387,0.080849934
17762,-0.083354181,-0.130916438,-0.021364794,-0.111985829,-0.127691268,-0.02316898,-0.140617476,-0.124466097,-0.024973166,-0.193981469,-0.270169917,0.000921168,-0.120141459,-0.322098257,-0.076887257,-0.32627135,-0.387074592,-0.154143444,-0.26829638,-0.061825458,-0.018669847,0.220687281,-0.007576944,-0.497353377,-0.638808213,-1.079858868,-0.845390437,3.122485453,3.437118706,1.330852594,-0.182665691,-0.233266715,-0.135482142,0.122849305,0.086814433,-0.812118395,1.256206276,2.13514243,-0.794155573,-1.247883502,1.838127708,0.451160756,-0.325380046,0.07291344,0.207664209,-0.665899906,0.614151825,0.242013125,-0.074932014,0.507835513,0.269202774,-0.054620848,0.604456981,0.21912646,-0.295803896,-0.125484352,0.112357321,-0.017343891,0.55286495,0.14319581,-0.172855796,0.301635923,0.104645684,-0.143200143,0.349082421,0.086779986
17763,-0.039481575,-0.330252949,0.0176484,-0.052730076,-0.476889606,0.025281251,-0.065978578,-0.623526263,0.032914102,-0.065730962,-0.691525246,0.042408777,-0.191612839,-0.611318096,-0.062164108,-0.334009117,-0.39560412,-0.248493087,-0.370189247,-0.471571767,-0.320130065,-0.448282217,-0.089629375,-1.099125755,-1.841349328,-1.424105262,-1.56054509,3.110225792,-0.112095046,0.49798927,-0.186739558,-0.731314434,-0.131156601,0.158642925,-0.289883395,-0.977128412,-0.171006096,1.815778371,-0.576621266,-2.170463194,2.125232075,0.564262628,-0.223813357,-0.865756734,-0.084255485,-0.556558939,0.737588425,0.244948391,-0.186233136,0.352947712,0.179787179,-0.181575983,0.357194768,0.17975712,-0.042054331,-0.521126119,0.003621912,-0.117426838,0.503417022,0.07654963,-0.255040145,0.214740764,0.136145592,-0.254913051,0.217067704,0.136135676
17764,-0.110999609,-0.008426619,-0.019201513,-0.156780314,-0.012926853,-0.028022373,-0.202561019,-0.017427087,-0.036843232,-0.226203905,0.019200723,-0.039110357,-0.235118925,-0.045105329,-0.004150936,-0.156131151,-0.11839756,0.066706514,-0.040291369,-0.519074127,-0.298457336,-1.013909034,-0.204680259,-0.904892587,-3.497194922,-2.066817397,-2.064389047,2.9700206,-2.205997102,-0.338098579,-0.110450488,-0.591305486,-0.19218151,-0.069284566,-0.345735463,-0.595360214,-0.486097644,1.365582993,-0.992379709,-2.948525026,2.720394111,0.285309155,0.063927529,-0.883607313,-0.204332556,-0.855457873,0.870873684,0.293161831,-0.463169643,0.291458852,0.283850228,-0.4569874,0.295404161,0.283890388,0.226801005,-0.57682953,0.100944706,-0.147589616,0.190446586,0.274736223,-0.464475167,0.35622786,0.284019329,-0.46171067,0.360630968,0.283998848
17765,-0.227368555,-0.394023149,0.116018038,-0.24936602,-0.563784079,0.13167753,-0.271363484,-0.733545009,0.147337022,-0.511063209,-1.019547846,-0.362281182,-0.155961311,-0.527357445,0.17990755,0.22880322,0.166410228,0.198384411,0.348120055,-0.587224552,-0.434128067,-1.098391237,-0.545736087,-1.248201784,-3.772517578,-1.617855867,-1.899947482,0.266751339,-3.375613542,-1.376725104,0.212012602,-0.901509638,-0.319541652,-0.551838211,-0.625377062,-0.388917619,-1.528387557,0.719910684,-0.760382765,-3.558557652,2.899260119,-0.193629747,0.122294496,-0.356765364,-0.12937678,-1.311722007,0.500769703,0.254720515,-0.677355255,0.177185696,0.369564201,-0.687268386,0.131247118,0.243704746,0.226623868,-0.499118006,0.063152131,-0.027902678,-0.381521363,0.20628669,-0.472806585,0.104303859,0.135443848,-0.515373577,0.046380224,0.25894181
17766,-0.199846954,-0.559512939,-0.209275511,-0.289197987,-0.809042342,-0.302407194,-0.37854902,-1.058571746,-0.395538877,-0.413986485,-1.206570893,-0.462660284,-0.244370073,-0.837433796,-0.196382733,0.201197617,-0.136121767,0.295674666,0.437164555,-0.558148309,-0.722532247,-0.388014608,-0.704998787,-1.40819464,-4.683452426,-1.927522916,-1.826960456,-3.190990708,1.46459456,0.826659457,0.441884137,-0.824800252,-0.216990942,-0.873719133,-0.356372659,-0.279063717,-2.819702828,0.850717979,-0.777475832,-4.017804776,2.971709932,-0.594293458,-0.299771798,0.07656117,-0.014732517,-1.527594992,0.554111144,0.267478106,-0.812052341,0.305928266,0.274359037,-0.797302172,0.306849205,0.274638514,-0.177311032,0.000375816,0.060037957,0.267092466,-0.089909357,0.085727826,-0.471423903,-0.008702364,-0.067876081,-0.473479285,0.000585536,-0.067608656
17767,0.249950113,-0.329211209,0.122141968,0.359449927,-0.476678148,0.17635688,0.46894974,-0.624145087,0.230571792,0.578230629,-0.692472393,0.272167542,0.425155642,-0.562019548,0.188584342,0.25877717,-0.297839628,0.027444737,1.273867915,-0.353133664,-0.066632529,0.387874955,-0.159199939,-1.20687325,-5.499609627,-1.25285645,-3.128537549,-4.186181963,1.602773096,3.268615403,0.401340823,-0.658837287,-0.078770748,-0.940710932,-0.115129916,-0.343166735,-3.373658632,1.805848852,-1.076617472,-3.724763141,2.573976546,-1.031443922,-0.616566033,-0.152796399,-0.068594529,-1.000762599,0.492798774,0.124781168,-0.617442931,0.297709213,0.262480744,-0.599113741,0.297117357,0.262695533,-0.007214688,0.164379958,0.156473532,0.445268336,-0.12128128,0.099512636,-0.331049134,0.136602751,-0.147144337,-0.33904855,0.148978817,-0.146953298
17768,0.194418601,-0.429922666,-0.195966784,0.207931362,-0.578803591,-0.243963365,0.221444123,-0.727684516,-0.291959945,-0.090288661,-1.268497561,-0.944087794,0.238380379,-0.592399356,-0.340778565,0.096404894,-0.177212986,-0.346379825,1.26430017,-0.623667309,0.383328385,-0.228586618,-0.058035138,-0.974256178,-5.197464151,1.304625733,-3.70531756,-6.845310364,-0.212598616,1.164377851,-0.00350266,-0.754518716,-0.130026199,-1.388383619,0.091700124,-0.724988937,-3.836919846,1.676362384,-1.513412356,-3.964019887,2.194757209,-1.626819675,-0.25588338,-0.381279429,-0.076999568,-0.449467979,0.115724137,0.061856597,-0.532138224,0.243319237,0.006061515,-0.540597892,0.205921723,0.049676282,0.120582765,-0.04848187,-0.079330533,0.217146213,-0.515179139,-0.057047299,-0.495907048,-0.205744098,-0.330802338,-0.479393478,-0.175896339,-0.29959357
17769,0.051491844,-0.462634456,-0.326462699,0.075142953,-0.670382288,-0.471768847,0.098794061,-0.87813012,-0.617074995,0.165322118,-0.99973313,-0.728590253,0.17768072,-0.65942184,-0.614677851,0.360763372,-0.018333485,-0.414592525,0.281233508,-1.278866567,0.148161934,-1.286667077,-0.084579903,-0.739299113,-6.576292632,2.537398403,-2.735063111,-8.173005946,1.431663057,1.02241772,-0.678506612,-1.119579433,-0.215224633,-2.052038828,0.156145437,-1.066160341,-4.077934979,1.40026238,-1.471512496,-4.484036717,1.737608919,-1.607086667,-0.052664768,-0.479052817,0.013549812,0.191960058,-0.007833049,0.006651434,-0.423689648,0.188637019,-0.190904516,-0.408159248,0.190251424,-0.19113274,0.120359438,-0.030689148,-0.209944488,-0.265234015,-0.247665747,-0.241231197,-0.498232832,-0.02204252,-0.341299752,-0.51477422,-0.004584174,-0.341020598
17770,-0.134897521,-0.077918972,-0.29815636,-0.191404778,-0.116260181,-0.431146217,-0.247912035,-0.15460139,-0.564136074,-0.228959939,-0.160634274,-0.665224636,0.12647629,-0.11491246,-0.56395046,0.961646716,-0.035672524,-0.388119489,-0.199611962,-1.545144457,0.010018681,-1.132913911,-0.352334578,0.239528117,-6.987610186,2.114467274,-1.510033717,-8.849235493,1.772692173,2.828801581,-0.701636131,-1.286444317,-0.356423612,-2.153416611,0.442378215,-1.323429828,-3.489272199,1.237328956,-1.1626774,-4.948125959,1.841977192,-1.357206515,0.378267965,0.083540598,0.075429852,0.894247692,0.056300747,-0.084581362,-0.32781271,0.267336085,-0.381711481,-0.319824058,0.272439134,-0.381912592,0.17655778,0.085795407,-0.24044414,-0.498181462,0.405585522,-0.17254579,-0.477795135,0.458573776,-0.248487311,-0.495765097,0.476699082,-0.248752228
17771,-0.115355024,0.039042072,0.052255917,-0.082270667,0.092128376,0.040703032,-0.04918631,0.14521468,0.029150146,0.229493857,0.850493641,0.284739572,0.276962482,0.086537666,-0.001269028,0.883490711,-0.104697735,-0.046526093,0.003543888,-1.609721586,0.089580398,-1.486998607,-0.748507291,0.383515614,-8.002035509,0.598577373,-0.410629053,-8.457144851,0.979783524,2.2788302,-0.497176893,-1.073602894,-0.466403136,-1.943092866,0.087660286,-0.958955891,-3.336453098,0.947461905,-0.77567111,-5.306039486,1.911749729,-0.972877542,0.4955526,-0.026952956,0.046217226,1.061986106,-0.258871395,0.107544349,-0.471693088,0.323846361,-0.230389268,-0.470036062,0.33479475,-0.175267748,-0.239551905,0.851484535,-0.23833423,-0.62295739,0.344144226,-0.15230256,-0.549108734,0.515007068,-0.051385355,-0.547386528,0.513429557,-0.148932326
17772,-0.050095322,-0.042375414,0.243833344,-0.070529384,-0.068009366,0.351456554,-0.090963447,-0.093643317,0.459079763,-0.051171764,-0.129825228,0.53294085,-0.068890241,-0.190760393,0.31633062,0.065561679,-0.365448248,-0.105999443,-0.081711785,-1.105580006,0.071447438,-0.510510879,-0.191187211,1.202215602,-8.443250192,-0.309148252,-0.300186577,-9.689940661,-1.990876342,2.472070651,-0.647541604,-0.655662133,-0.467332421,-1.842878511,-0.169981059,-0.418199268,-3.725738573,0.449296232,-0.239195164,-5.771783444,2.334814678,-0.598963842,0.868158912,0.816180771,0.499807463,0.881129322,0.201040299,0.453905366,-0.548118595,1.008655563,-0.106109991,-0.558687281,1.025547099,-0.106937535,-0.756696597,0.527086387,0.054695904,-0.474750093,0.609186138,0.078134905,-0.800199053,0.5427331,0.173352999,-0.813080008,0.560608776,0.173107101
17773,0.017745591,-0.091033665,0.230225704,0.027370328,-0.139180685,0.33148721,0.036995064,-0.187327705,0.432748716,0.091698285,-0.259411625,0.500207253,-0.280184088,-0.200366401,0.31684453,-0.795203926,-0.177716233,-0.041202651,-0.031092205,-0.471892469,0.633683563,-1.055311777,0.083272456,2.129893479,-9.921223391,1.693686154,1.604078436,-13.65775818,-4.680440647,1.854868537,-0.754943649,-0.171564617,-0.12999726,-2.020697319,0.426658723,0.081110595,-3.902797823,1.026023704,-0.026688933,-5.843803404,2.851413218,-0.333283817,1.129719493,0.711239305,0.674259618,1.437539908,1.239075233,0.875144397,-0.647401216,1.577901967,0.131589494,-0.674446086,1.599587539,0.130065615,-1.229144099,0.757479299,0.303649219,-0.410350308,1.092461199,0.281601012,-0.761819816,0.912076008,0.202934916,-0.775303017,0.929688857,0.202533033
17774,-0.17623501,0.208989636,0.173065935,-0.247365684,0.373112265,0.253160674,-0.318496359,0.537234893,0.333255413,-0.330433676,0.775486666,0.429928519,-0.524004676,0.458957699,0.15102035,-0.829267379,0.317596623,-0.302309621,-0.208468514,-0.586519178,0.454256332,-1.006337469,-1.135642914,2.769576545,-7.274828313,4.830218733,5.25575515,-19.58970275,-5.396113591,2.735230284,-1.225822638,0.061265258,0.162399641,-3.06710593,1.166646218,0.180453594,-4.657440008,1.976463103,-0.205151123,-5.881239363,3.477201428,-0.464331802,2.182965647,0.91034539,0.448955839,1.991954653,1.753335956,0.828049264,-0.609121655,2.003856232,0.048559384,-0.597980938,2.059502345,0.115569533,-1.152266625,1.38820603,0.176317675,-0.077471936,1.678157263,0.163811074,-0.860306397,1.306426518,0.071567021,-0.839794963,1.339803325,0.124438992
17775,-0.184687568,0.805225472,0.23827779,-0.2679633,1.150781742,0.342342918,-0.351239032,1.496338012,0.446408047,-0.378140331,1.697919421,0.521785922,-0.586110259,1.414769954,0.267751571,-0.791695637,0.7677802,-0.211975193,-0.864949905,-0.397170985,-0.073343048,1.428231879,-1.618243197,3.121805762,0.216984257,7.431248357,8.414970863,-24.8862231,-2.95046368,4.16105116,-1.703829423,0.232727792,0.316750186,-4.324036654,1.761552144,-0.165645633,-5.14311942,2.764908878,-0.351235462,-5.560908027,4.124775563,-0.474181994,3.100321109,0.455853268,-0.157271018,1.857841381,1.561518489,0.494042455,-0.539553269,2.019058521,0.137699588,-0.60717788,2.037315166,0.139017015,-1.513022076,1.038335707,-0.016322221,0.06784468,1.645397212,-0.097886278,-0.988181287,1.44247033,-0.267383272,-1.004451295,1.458526187,-0.267878794
17776,-0.463511602,0.589004896,-0.134695433,-0.674700907,0.834370117,-0.196459187,-0.885890212,1.079735338,-0.25822294,-1.017369684,1.204464383,-0.303194964,-1.071563927,1.074193453,-0.146513577,-0.996539468,0.717459552,0.147964536,-0.542000056,0.182233341,0.62772758,1.331450954,-2.246390042,1.118633223,6.578759111,8.061157017,9.123850992,-20.2636019,-1.630893448,5.956424709,-2.143324413,0.766417546,-0.082442576,-4.388505423,1.764216945,-0.415695068,-4.996249079,3.335328285,-0.757352127,-4.921578731,4.915839924,-0.7976848,3.215731402,0.654595207,-0.227907953,1.418635268,1.046484303,0.470546578,0.057494375,2.187694736,0.13397875,-0.026916497,2.199830176,0.140040909,-1.613939121,1.034032483,-0.18363694,0.194911105,1.223166021,-0.356873087,-0.822053148,1.187065014,-0.581742394,-0.843698269,1.204545442,-0.581504248
17777,-0.778633898,0.758240247,0.17602511,-1.004034413,1.129307914,0.202021165,-1.229434927,1.500375581,0.22801722,-1.1421416,1.703243901,0.935249975,-1.38422017,1.555236299,0.357731473,-1.309780956,1.072111903,0.557415221,-0.023925383,1.35587823,1.096608372,-0.919963899,0.492076035,0.071238285,6.536837615,6.421758434,4.691984817,-11.52282394,-6.83044648,7.538844968,-1.893949793,1.09415275,0.162516027,-3.324274396,2.134080877,-0.199143687,-4.52179419,3.804381973,-0.360874,-4.758582626,5.676125317,-0.4426464,2.052136077,0.53297894,-0.001032807,2.019917737,0.848478317,0.397978558,-1.246895608,0.826409905,0.015677165,-0.99648115,2.00410834,0.539700824,0.14394843,-0.652438914,-0.660655409,0.269820547,1.42748482,-0.210928913,-0.669772296,1.468258156,-0.488570452,-0.668712841,1.465651399,-0.370508832
17778,-0.332292934,1.583751891,-0.257150527,-0.49956362,2.277250963,-0.373079137,-0.666834306,2.970750034,-0.489007748,-0.790265788,3.42171933,-0.57863291,-0.778127548,2.930744723,-0.50393668,-0.614513975,1.901936749,-0.367146292,-0.453512543,2.075679629,-0.867260036,-1.099497846,2.569792317,0.410760509,7.524868133,7.263419799,2.640600254,-2.307387659,-9.166361884,4.485622802,-1.506718152,1.802214879,-0.859854652,-1.482613114,2.985300882,-0.69948056,-2.617943627,4.212834208,-0.288637482,-4.119983005,6.074774191,-0.09688858,1.033098121,1.880660249,0.069978541,1.999139906,0.331341307,-0.280257587,0.546311897,-2.234733222,-1.493423664,0.411428017,-2.230226389,-1.470234728,-1.628228337,6.220833226,-0.078662247,1.422608852,1.638276353,-0.7085914,-0.10412137,1.540284705,-0.984136029,-0.143726969,1.559980993,-0.983452438
17779,0.372985746,2.579006767,-0.531843604,0.516633285,3.724217202,-0.76871634,0.660280824,4.869427637,-1.005589077,0.790797993,5.629121151,-1.181482432,0.552700322,4.532292858,-0.89786072,0.285214854,2.309633623,-0.372230469,-1.471260883,2.392258396,-2.308346333,-0.801215103,3.851301983,-0.338264002,1.544296871,4.710774683,2.950560024,4.997548394,-8.105742371,3.866159815,-0.046906209,2.049550561,-0.494306701,-0.636605654,3.437692604,-0.237027827,-0.595400933,4.259767543,0.655353241,-3.179235149,6.345116785,1.011857869,0.070824517,1.944815944,0.489917825,1.637138667,0.636048604,-0.065987462,4.205717117,5.439167016,-0.078883226,4.020694011,5.474119103,-0.01366508,-0.315344251,-3.035310688,0.091018941,0.54560994,0.093813454,-0.451728426,-0.294763879,0.489515762,-0.779781214,-0.34212787,0.508806102,-0.779155103
17780,0.472977674,2.143181169,0.394386967,0.89218754,2.761925432,0.418480479,1.311397407,3.380669695,0.442573991,1.707646436,2.04355248,1.957427022,1.157374151,3.27547635,0.544076747,0.853926685,2.218291334,0.53690797,-1.922074915,3.093042857,-2.117157045,-0.81868134,4.323911774,-0.73681539,-1.973417256,3.227228971,5.444226748,8.320335898,-4.366403756,8.437407134,0.392304091,2.850514502,0.366106549,-0.236694807,3.958560723,0.943535213,0.715820545,3.82447872,2.207624404,-2.672162814,6.05032808,2.866908807,-1.802505027,0.770288348,0.145288144,0.808261795,1.085606875,-0.373025679,5.300898679,7.42279501,0.379937164,4.153247423,2.45286471,-0.981324198,1.09924851,3.638031259,-0.991098647,-0.854376249,0.380403036,0.024563451,-0.388553753,1.654179844,-0.038890677,-0.790136147,1.030084442,-0.189993301
17781,0.630498338,-1.155130241,0.817711288,0.880177825,-1.655077445,1.18117414,1.129857311,-2.155024649,1.544636991,1.233731136,-2.581343355,1.841753252,1.639728287,-1.152376192,1.515724346,2.31281978,1.400831825,0.941353824,1.065024876,3.41737,-0.804467004,-1.023942713,1.848119071,0.565823995,-2.774857926,-4.757619851,4.057295583,10.7958967,-1.322437887,11.28232872,3.130841168,2.093401447,1.399503195,1.602875621,2.004689138,1.983152417,2.885790197,2.342742518,2.929639746,-0.634292384,4.250530803,4.048962018,-2.348721456,-1.035121213,-1.146974101,0.658974277,-0.337997321,-1.279920988,6.493897229,6.028184677,0.639724554,6.481302893,6.013562921,0.640203605,-1.017057481,-1.629018351,0.278861772,-0.444479686,-0.455756674,-0.047441346,0.222611121,0.061127722,0.251171761,0.169918696,0.088591163,0.252459944
17782,0.879499667,-0.861467907,0.381119336,1.25238014,-1.236620796,0.548451477,1.625260613,-1.611773686,0.715783617,1.819942423,-1.916114136,0.849892859,2.19429748,-1.218450205,0.62282109,2.772934145,0.020463704,0.210432864,2.56694676,1.167265241,0.65519305,-2.284071009,-0.325152512,0.933265305,0.804564333,-10.27400192,0.078505272,13.53199811,-1.252891316,5.698740143,4.710722475,0.894523918,0.449142791,4.657790966,-0.973070948,1.894312734,4.417759324,-0.109177407,2.697029497,1.327954205,1.983572303,4.010138386,-1.700446284,-1.207062212,-2.102335293,-0.377588482,-1.066690688,-1.952591068,5.262068475,-2.250045584,-0.87919437,5.225143554,-2.214236527,-0.882694439,3.981399734,-2.139107968,-0.225381856,-0.089873047,-2.100988957,-0.249999537,1.12120671,-1.130242667,-0.08635201,1.07128244,-1.100125829,-0.086712808
17783,0.236823349,-1.616566225,0.296307536,0.092571194,-2.461103373,0.509672645,-0.051680962,-3.305640521,0.723037754,0.419185761,-0.996182722,-0.117214613,0.381629802,-3.360390898,0.66056217,0.890550333,-2.528636073,0.464985575,-0.184449874,-0.936055978,-0.131265647,-1.4596356,-1.176151218,0.374799706,2.107676986,-13.24173247,-4.127142924,16.12783499,-3.025638224,1.044381175,3.180760859,-0.536581364,-0.224485239,5.738558632,-3.02947767,1.639522,5.090356576,-2.265295066,2.803210977,1.337222316,0.093915496,4.537710423,-1.685371464,-1.892177427,-1.877317994,-2.721637666,-2.984991408,-1.877392583,4.940236357,-3.168518582,0.463752529,5.034143107,-2.649698487,0.033353719,2.031329573,-2.850265758,0.050285163,-0.593879701,-2.745809639,-0.158093254,0.713530177,-2.367574766,0.063645903,0.612099407,-2.521839481,-0.02764096
17784,-0.128971834,0.289936139,-0.345323533,-0.189483624,0.424664805,-0.500221425,-0.249995413,0.559393472,-0.655119318,-0.341173815,0.657359863,-0.78115354,-0.374761406,-0.724185244,-0.274973965,-0.494643615,-3.276934152,0.64921614,-0.335642726,-1.479614796,0.802982663,0.010809268,-0.934863925,-0.192963595,4.988821904,-9.270421347,-5.310276562,15.12034444,-4.248386477,-0.783430234,1.435425009,-1.426782703,-0.199845585,6.111455185,-4.085647474,1.214366987,6.177419645,-3.938509749,3.063414739,1.44722651,-1.232942427,5.75725665,-1.311077923,-1.419420993,-0.361850046,-4.947077923,-2.134639029,0.328890032,5.995662194,-8.548521813,2.934828617,5.961760811,-8.638898206,2.969825277,1.037397294,-1.935150304,0.097737003,-0.745780917,-2.205576326,0.355638359,0.219997592,-2.503429385,0.580833535,0.183261396,-2.474010049,0.58013601
17785,-0.348106997,-0.158773973,-0.347471591,-0.509252142,-0.223958332,-0.502744536,-0.670397288,-0.28914269,-0.658017481,-0.804822798,-0.374019769,-0.771870154,-0.913404078,-1.178126018,-0.164588783,-1.11251197,-2.712842683,0.971288937,-0.318567292,-1.674556267,1.133148221,2.439605154,-2.124520955,-1.116147011,6.734770082,-5.437458462,-4.308331555,11.30370586,-2.012951149,-1.179400133,0.640908056,-2.12128592,0.44869311,5.027956726,-4.955797448,0.6743396,6.452976828,-5.645594775,2.783192034,2.068180782,-2.23803283,6.082089134,-1.706708722,-0.082965297,2.92582272,-2.630638867,-0.317346355,1.323641497,6.61522774,-7.137689358,2.091307195,6.692893142,-7.257847052,2.017055919,0.285387686,-1.65696427,0.804400717,-0.781691239,-1.493412928,0.931880495,0.055488281,-2.099135836,1.126545174,0.023359378,-2.07576344,1.125213089
17786,-0.033880103,-0.570351576,-0.200065559,0.05331874,-0.622882556,-0.28596915,0.140517582,-0.675413536,-0.371872741,-0.377060308,-4.222551662,0.927731357,-0.096135237,-1.255870613,0.012406892,-0.560001158,-1.880016551,0.772090899,0.646275523,-1.511943905,0.827818281,4.101978482,-2.830288831,-0.863143767,5.909477584,-3.695104848,-3.081075229,11.11834991,0.908271457,-3.200777784,0.400724619,-2.07673185,0.288234695,3.46646884,-4.595877674,0.228960623,6.735144486,-6.602177596,1.502907123,3.805874749,-2.883743006,5.340967398,-1.646564787,-1.338075179,2.438126885,1.834198563,-1.592508072,-0.444729259,4.197052026,-10.81918863,1.622009817,4.800486614,-7.08652591,1.882451027,0.155891043,-1.402153337,0.684983717,-0.08603276,-0.797381304,0.727815804,0.255005178,-1.539203544,0.884519738,0.244168775,-1.555252206,0.854264628
17787,-0.103727774,-1.187132974,-0.295931789,-0.164170403,-1.721735918,-0.427362639,-0.224613032,-2.256338861,-0.55879349,-0.253508127,-2.666630157,-0.658398893,-0.094761103,-2.160691735,-0.364191796,0.246202948,-1.215940242,0.17953394,1.26654294,-1.343883072,0.815470378,3.01123889,-1.828778402,1.069200031,6.923453996,-0.841475975,-2.914868398,11.2006933,0.5473905,-5.274009708,0.442793513,-1.672691422,0.146629946,2.869744375,-3.238363909,-0.135540782,6.21654876,-6.775535887,0.384814182,5.631991442,-3.997704711,4.243008746,-2.426566087,-4.787583867,-0.610500317,-0.511577948,-1.952465475,-0.764568143,4.139102277,-8.145752475,1.074878557,4.436292169,-8.175951046,0.965899099,-0.031280905,-0.854973152,0.304670348,0.72609767,-0.904785656,0.21728187,0.783043091,-1.405254385,0.328118071,0.758095884,-1.394986285,0.32790141
17788,0.140525388,-0.95973611,-0.570957,0.195280729,-1.399722272,-0.824051071,0.250036071,-1.839708434,-1.077145143,0.343407201,-2.171219272,-1.268989612,0.629897432,-1.460628713,-0.982471175,1.264707682,-0.126727213,-0.45560032,1.243199383,-1.20977682,0.496195579,3.241940802,-1.231013648,1.26017637,8.557081876,0.879861059,-0.988547967,10.29144865,-0.42787967,-5.532493143,1.102332634,-1.386227354,0.230582188,2.533602243,-1.533483657,-0.29658171,5.769943585,-5.581315494,-0.3505363,7.191214209,-4.174967519,2.974892349,-1.514926695,-2.76030489,-0.685166244,0.008602455,0.095574591,-0.916914581,3.835039179,-8.247182,1.382897749,4.312463277,-8.28307964,1.262532081,0.348055042,0.157305776,0.176213431,1.512687825,-0.596082898,0.010694691,1.471068765,-0.998808051,-0.009702231,1.443678668,-0.991664949,-0.009395744
17789,0.752376626,-0.184130272,-0.538355825,0.962013857,-0.365480045,-0.745261827,1.171651088,-0.546829817,-0.95216783,1.587894183,-0.533926464,-0.618295348,1.380778393,-0.295866951,-0.814236122,1.352862272,0.193893463,-0.195201123,1.067318545,-0.764469788,0.057729319,3.351771744,-0.458148572,0.515848913,8.660786692,1.848587927,-0.638678641,8.791145154,-0.155121246,-5.621405238,1.068097383,-0.788156353,0.066408093,1.98165939,0.050916155,-0.588348985,5.572528617,-4.612160179,-1.197031595,7.891735039,-4.0519764,1.70726864,2.315167966,0.897454572,-0.465142675,2.486250895,1.716880244,-0.864904049,3.160093634,-5.689741407,0.612105807,3.092209798,-5.77036128,1.272812178,0.41517989,0.492600633,0.116586569,1.532350864,0.15815931,-0.124136663,1.763662284,-0.161294096,-0.198521277,1.74776337,-0.188220582,-0.117178632
17790,0.698317436,0.562121175,-0.06851787,1.014260385,0.799043503,-0.097731508,1.330203334,1.035965832,-0.126945145,1.620744905,1.204725979,-0.147146295,1.377743232,0.730705188,-0.106012008,1.012583129,-0.126066427,-0.025942486,0.870656708,-0.007019442,-0.505261625,3.026928616,0.214161696,-0.260058411,6.877801273,1.588954954,-0.599272189,6.786370469,0.529785742,-6.671210557,0.747696378,0.07896031,-0.141972467,0.987513588,0.590606319,-0.556546052,3.896815695,-2.984404875,-1.658449365,7.413500935,-4.188738906,0.067645028,1.167152501,3.45182489,0.817785738,2.271330628,0.828110712,-1.04727251,2.616031792,-1.980881491,0.021343242,2.937874378,-1.917775123,0.010204114,0.315215647,0.841312998,-0.234447404,0.373338996,0.565711949,-0.281304999,1.228947575,0.375015555,-0.170158597,1.205151101,0.381143786,-0.170602442
